Model time;nNonBTLHomeless;nBTLHomeless;nHomeless;nRenting;nNonOwner;nNonBTLOwnerOccupier;nBTLOwnerOccupier;nOwnerOccupier;nActiveBTL;nBTL;nNonBTLBankrupt;nBTLBankrupt;TotalPopulation;HousingStock;nEmptyHouses;BTLStockFraction;Sale HPI;Sale AnnualHPA;Sale AvBidPrice;Sale AvOfferPrice;Sale AvSalePrice;Sale AvMonthsOnMarket;Sale nBuyers;Sale nBTLBuyers;Sale nSellers;Sale nNewSellers;Sale nBTLSellers;Sale nSales;Sale nNonBTLBidsAboveExpAvSalePrice;Sale nBTLBidsAboveExpAvSalePrice;Sale nSalesToBTL;Sale nSalesToFTB;Rental HPI;Rental AnnualHPA;Rental AvBidPrice;Rental AvOfferPrice;Rental AvSalePrice;Rental AvMonthsOnMarket;Rental nBuyers;Rental nSellers;Rental nSales;Rental ExpAvFlowYield;nStockMortgages;nNewFTBMortgages;nNewFTBMortgagesToBTL;nNewHMMortgages;nNewBTLMortgages;newFTBCredit;newHMCredit;newBTLCredit;newTotalCredit;creditStock;interestRate;nonHousingConsumption;rentalCashOutflow;downpaymentCashOutflow;mortgagePrincipalPayment;mortgageInterestPayment;totalFinancialWealth;totalHousingNetWealth;totalHousingGrossWealth
2778;1543.75;147.75;1691.5;1972.75;3664.25;5113;404.875;5517.875;825.625;1378.25;1.625;1;10007.75;8556;239.75;0.2585875;0.7510375;-0.007022094999999997;51731.99124999999;329603.78624999995;152724.34375;7.829325000000001;377;144.625;642.625;37.75;98;40;604.875;869.625;7.5;11.375;1.0966624999999999;0.009391375;571.1075000000001;962.155;549.54875;2.2191125;1576;353;113.25;0.04845000000000001;3387.25;9.5;1.625;6.125;3.875;1006775.385;669325.03;331221.40625;2007321.82375;262504306.49875003;0.053817;23423398.03;1068406.59625;4234999.635000001;1079532.4149999998;1193576.2675;993954318.21125;1170342293.6;1432846600.10125
2779;1541.75;147.875;1689.625;1974.625;3664.25;5112.25;406.125;5518.375;824.625;1378.625;1.625;1.375;10007.25;8556;238.375;0.2586625;0.7501375000000001;-0.012566462499999995;51861.4825;330992.46375000005;146252.06875;8.084262500000001;371.875;142.25;636.625;35.5;97;33.25;608;869.5;6.375;10.625;1.1054;0.005630743124999999;570.9875;950.9449999999999;543.6125;1.4960125;1582.375;358.625;120.25;0.048549999999999996;3384.75;8.75;2.125;4.25;2;849795.77875;495680.80374999996;144506.87625;1489983.455;262031599.97375;0.053743625;23459113.7025;1065946.9237499998;3502512.6750000003;1135680.9799999997;1194088.1287500001;993620994.6012502;1168756668.18625;1430788268.1575
2780;1539.875;148.5;1688.375;1975.875;3664.25;5109.75;406.25;5516;825.625;1380.375;1.5;0.75;10005.875;8556;238.5;0.2588125;0.7467250000000001;-0.01441;53601.396250000005;330482.64875;150506.51875;7.8509625000000005;376.625;145.375;639.375;36.5;96.5;37.375;607.625;874.5;8.375;11.5;1.1086250000000002;0.006858774999999999;570.3262500000001;953.8612499999999;533.23375;1.1631125;1573;352.875;114.375;0.04875;3385.375;10.25;2;4.625;4.5;1012649;561756.985;334392.94375;1908798.9275;261925536.35625;0.053056124999999996;23456552.075000003;1067192.86125;3797096.6425;1071413.0637500002;1191853.9275;993282305.8087499;1164222145.59625;1426147681.9537501
2781;1541.5;148.25;1689.75;1974.125;3663.875;5110.875;406.875;5517.75;825.25;1380.375;1.25;0.75;10006.875;8556;238.875;0.2586375;0.7440125;-0.016376225;53055.532499999994;324865.89625;157820.52625;9.6375125;377;144.875;639.125;37.375;96.875;41.75;614.625;875.625;7.625;12.125;1.1089625;0.013466575;571.20875;943.41625;542.76875;1.5254124999999998;1585.75;364.625;125.75;0.0488625;3384.625;10.875;2.125;6.5;3.375;1124894.7262499998;601775.11625;290855.49;2017525.3324999998;261731839.87875;0.053612625;23428644.31125;1067813.69;4707714.36625;1068759.355;1191028.6387500002;993190548.5275002;1159676110.2262502;1421407950.10625
2782;1544.625;148.5;1693.125;1972.25;3665.375;5111.25;406.125;5517.375;826;1380.625;1.25;0.75;10008.75;8556;240.375;0.2586125;0.7471124999999998;-0.013725025;52675.19625;329856.12;152364.0275;9.31995;382.625;147;631.5;35;96.375;41.25;617.75;878;9.75;10.875;1.1122625;0.0159392125;570.7662500000001;943.01125;540.2037499999999;1.540975;1579.75;362.375;122;0.049025;3385.25;10.25;1.5;5.875;4.625;983125.2025;630626.5375;329142.305;1942894.0462500001;261571231.5975;0.0537575;23483035.15625;1067313.28125;4269120.15125;1066979.5275;1190299.49125;992780786.265;1160435281.2975001;1422006512.8962498
2783;1544;148.25;1692.25;1970.375;3662.625;5112.75;406.5;5519.25;825.875;1380.625;1.125;0.625;10007.75;8556;240.5;0.25839999999999996;0.7430875;-0.011594937500000003;47882.668750000004;323124.02875;149078.3975;9.916675000000001;379;148.125;628.875;40.5;94.375;45.75;617.75;878.375;10;13;1.0947375000000001;0.007547812500000001;571.7974999999999;951.57625;560.37875;1.8713750000000002;1585;360.25;119.75;0.048999999999999995;3385.5;10.875;2.375;6.75;5.375;1165605.80875;810920.41875;421586.33875000005;2398112.56875;261680277.10999998;0.053658125;23513360.331249997;1064521.8362500002;4630677.14625;1068109.2262499998;1189001.9125;993010505.96625;1156456713.5225;1418136990.63125
2784;1542.625;147.625;1690.25;1971;3661.25;5115;406.875;5521.875;825.125;1379.625;1.125;0.5;10008.25;8556;238;0.258175;0.748325;-0.011824612500000001;56092.623750000006;326103.85;144362.1825;6.2093875;379.125;145.5;622.375;41.5;95.625;42;613.75;873;8;12.25;1.0934249999999999;-0.0031788625000000004;571.0925;953.1662499999999;550.905;1.6987875000000001;1576.5;353.875;115.875;0.0489625;3383.25;10.375;1.5;5.875;3.375;898815.9325000001;728145.7050000001;236017.68875000003;1862979.3275;261381561.60625002;0.054263375;23490806.62625;1064649.9225;4343497.33;1054650.0125;1189503.64125;992764776.14125;1160119098.3625;1421500659.96875
2785;1541;147.75;1688.75;1972.5;3661.25;5113.75;405.75;5519.5;826.75;1380.25;1.25;0.75;10007.5;8556;237.25;0.258275;0.75495;-0.007961625;49025.131250000006;326760.01749999996;142733.64500000002;9.028925000000001;376.875;146;617.125;37.25;94.625;41.625;609.375;879;9.5;12.625;1.090425;-0.01187185;570.90625;948.9275;542.47875;2.0953875;1572.25;351.375;114.125;0.0488625;3381.125;11.375;1.5;5.625;4.875;1137648.95125;670534.98875;339925.97875;2148109.92125;261316087.19625002;0.053551999999999995;23531930.83625;1067389.80875;4007026.91625;1114799.8525;1188276.33125;992534463.1724999;1167952627.6275;1429268714.82625
2786;1538.5;148.625;1687.125;1970.5;3657.625;5117.125;406.875;5524;825.25;1380.75;1.375;0.625;10006.875;8556;236.25;0.25792499999999996;0.7442374999999999;-0.0103669375;49845.60625;331013.60375;157342.32875;11.593862500000002;382.375;145.5;610.875;35.875;93.5;42.375;608.25;874.5;7.625;14.25;1.098525;-0.0112296375;570.84375;942.98375;544.5025;1.6310499999999999;1574.375;356.25;120;0.048825;3385.625;12.875;2.25;8.25;3.75;1394238.45125;884332.75;265641.2625;2544212.4625000004;261713525.42;0.05393100000000001;23517035.22375;1066987.07875;4095933.6025000005;1072372.48875;1188142.69125;992837942.575;1161071253.94875;1422784779.3675
2787;1536.5;149.375;1685.875;1966.75;3652.625;5122.125;405.125;5527.25;826.75;1381.25;1.25;0.625;10006.625;8556;235.25;0.25734999999999997;0.7474999999999999;-0.010982749999999998;49839.274999999994;324757.51749999996;154477.32125;10.025725000000001;390;146.625;606.125;38;91.5;46.375;604;875.25;9.5;12.875;1.0994125;-0.00829045;569.94;946.1075;534.2549999999999;1.3751874999999998;1562.25;350;114.75;0.0488625;3389.375;11.625;1.375;9.375;4.5;1143384.5675000001;1199289.0975;308691.13499999995;2651364.8;261985755.48;0.054457374999999995;23505941.06;1065774.63;4622624.10375;1091287.9825;1189944.05375;993045995.99375;1161544000.45875;1423529755.9387498
2788;1536.625;149.5;1686.125;1964.375;3650.5;5124;406.125;5530.125;826.5;1382.125;1.625;0.5;10007.125;8556;235;0.25705;0.7464999999999999;-0.012208575;54606.52375;327859.51749999996;162263.77375;10.72555;390.375;145.375;595.875;36.75;89.875;43.625;605.875;875;7.375;15.375;1.093225;-0.0068476625;570.4712499999999;947.1237499999999;551.23875;1.6108125;1565.5;355.875;120.875;0.048812499999999995;3391.625;13.5;2.375;9.125;3;1410010.8324999998;1198980.9175;225045.19000000003;2834036.9425;262419802.895;0.054599875000000006;23527266.81375;1063498.73125;4370058.1587499995;1068394.03375;1190831.5000000002;993651141.84125;1160409320.665;1422829123.5587502
2789;1534;149.375;1683.375;1962.625;3646;5127.375;407.375;5534.75;825.875;1382.625;1.375;0.875;10006.625;8556;232.75;0.2566125;0.7434;-0.008097;50452.46625;324948.89625;157612.47375;12.392975;392.75;148.125;595;43.625;89;45.5;604.75;872.625;8;14.5;1.0957125;-0.009241811249999999;569.84875;942.50875;541.1;1.963425;1563.125;353.375;120.625;0.0488375;3394.625;13.125;2.25;6.625;3.625;1521350.6550000003;872957.3325;291300.37625000003;2685608.3649999998;263081668.58375;0.054842625000000006;23566630.966250002;1061856.81125;4815483.70125;1087526.45875;1193839.29375;994180127.8187499;1156275180.1525;1419356848.7337503
2790;1535;149.5;1684.5;1959.5;3644;5129.625;408.625;5538.25;825.25;1383.375;1.5;0.75;10007.5;8556;233;0.256225;0.7447375;-0.004358750000000001;61461.08625000001;325292.65625;155659.68875;9.025637499999998;400.625;149.25;591.125;43.125;87.25;48.125;610.75;873.125;7.875;16.75;1.0966375;-0.007810474999999999;570.225;943.8025;551.55;1.68105;1560.125;355.25;122.25;0.0488125;3397.375;15.25;2.75;7.5;3.125;1424582.87125;1077569.4075;324314.0725;2826466.3524999996;263572907.0525;0.054645374999999996;23532090.48125;1059769.1625;4920022.46625;1075479.73125;1197271.3687500001;994553435.85875;1155727145.4199998;1419300052.475
2791;1532.125;149.25;1681.375;1961.625;3643;5129.375;409.125;5538.5;824.75;1383.125;1.625;0.875;10006.25;8556;231.125;0.2562875;0.7494;-0.001524000000000002;50831.445;329558.7974999999;163381.45375000002;12.42085;393.5;149.75;579.75;37.375;86.5;42.125;600.625;876.75;7.625;10.375;1.09415;-0.007261715;570.17125;945.8974999999999;543.34875;1.5605625;1557.25;348.125;117;0.048850000000000005;3397.75;9.75;1.5;9.25;3.5;1160344.6475000002;1077761.42875;302796.935;2540903.01125;263853639.295;0.054832624999999996;23518620.12375;1060365.3825000003;4598863.275;1078456.82;1200181.86875;994422727.36375;1160016484.65375;1423870123.94625
2792;1531.125;149.25;1680.375;1961.625;3642;5132.5;408.125;5540.625;825.125;1382.5;1.375;0.75;10007.75;8556;228.625;0.256;0.7473875000000001;0.0027959487500000004;50971.4925;326721.34375;157626.81625;10.4634375;399.625;153.125;577;40.375;84.75;44.875;598.125;877.25;9.875;10.875;1.093725;-0.0079748625;570.4150000000001;945.37125;548.9712499999999;1.6637624999999998;1554.25;345.625;117;0.048787500000000004;3400.5;10;1.5;9.125;4.25;1078931.1124999998;1187121.78375;315396.9925;2581449.88875;264213461.94124997;0.05445312499999999;23521300.888749998;1059101.1375000002;4751955.24;1054170.5762500002;1201579.94625;994456613.9625;1159404909.96875;1423618371.915
2793;1529.75;149.125;1678.875;1960.875;3639.75;5134.75;408;5542.75;825.125;1382.25;1;0.75;10007.625;8556;227.25;0.255725;0.7528625;0.008547375;52042.11125;327227.68624999997;161521.78125;11.839899999999998;396.25;149.125;569.25;37.875;84;46.25;592.5;875.5;8.75;14.375;1.1003375;-0.0105234875;568.75375;935.83625;531.2975;1.079075;1553.875;346.625;119.375;0.048825;3402.5;12.875;1.5;9.25;3.375;1501086.025;1249668.4224999999;276751.90625;3027506.35625;264764000.35875002;0.054507;23508574.26375;1062129.525;4859939.75875;1057227.8900000001;1203663.73;994954328.2774999;1164031640.50125;1428795640.8587499
2794;1527.375;150;1677.375;1962.375;3639.75;5135.625;406;5541.625;826.75;1382.75;1;0.875;10008.125;8556;225.25;0.2556625;0.7563249999999999;0.012554124999999998;54819.71874999999;328327.93250000005;158152.885;12.622912500000002;400.5;150.625;559.125;37.125;82.75;44.125;592.875;875.5;10.125;11.875;1.099875;-0.01086965;569.595;938.615;546.0325;1.4715375;1549.625;345.75;120.5;0.048775;3405.875;10.75;1.375;8.375;4.625;1413026.61;1060406.39125;308310.66625;2781743.6700000004;265396443.19125;0.055099375000000006;23484854.94375;1058259.3412499998;4627441.282500001;1069766.5499999998;1206798.0375;995604781.7487501;1169129305.6825001;1434525748.8725
2795;1525.75;149.875;1675.625;1959.875;3635.5;5139.75;405.375;5545.125;826.625;1381.875;0.875;1.25;10007.25;8556;224.375;0.2553125;0.7625000000000001;0.019469125;58673.801250000004;326404.48000000004;155795.70625;10.709125;403.125;149.875;558.375;45;80.25;47.875;599.375;875.875;8.625;13.75;1.1039749999999997;-0.003608174999999999;569.02625;929.14375;547.16625;1.2044124999999999;1555;352.25;127.875;0.048775000000000006;3410.625;12.625;2;10.125;3;1373699.275;1346498.96625;266001.70125000004;2986199.9412499997;266087380.705;0.054772749999999995;23488979.5975;1057197.52625;5074347.446249999;1106093.8849999998;1209819.31125;996488821.43625;1177178607.805;1443265988.50875
2796;1524.75;149.5;1674.25;1960.75;3635;5139.125;405.5;5544.625;827;1382;0.75;1.125;10006.625;8556;223.625;0.25529999999999997;0.7682374999999999;0.0249365125;57216.96625;328276.905;162468.91875;13.174475;404.5;149.625;546.25;37.5;77.75;44.625;588.5;873.125;9;12.75;1.0960125;-0.00008263749999999973;568.62375;941.72375;542.25;1.9923374999999999;1537.375;339.875;116.25;0.048600000000000004;3413.875;12;2.125;7.125;4.5;1329204.9874999998;985091.8162499999;366168.97;2680465.7724999995;266460458.68499994;0.0550445;23450023.22;1058780.7874999999;5138791.96;1066119.76;1213121.855;996758667.8074999;1187194849.4837499;1453655308.16875
2797;1522.125;149.375;1671.5;1962.875;3634.375;5138.125;403.25;5541.375;829.75;1382.375;1;0.875;10005.5;8556;222;0.255375;0.758025;0.022881037500000007;59079.427500000005;327841.27499999997;170416.21625000003;14.561374999999998;407.375;152.875;540;39.25;76.75;48.375;587.75;871.125;12.125;11.625;1.1017875;0.00724555;569.3475;938.7375000000001;551.6624999999999;1.6084125;1535.75;339.5;117.5;0.048525;3419;10.25;1.75;10.375;6.875;1247371.50375;1433462.6325;547299.9862500001;3228134.1225;267430574.02375;0.05463825;23481663.77;1057676.38125;5483004.22875;1086279.3687500001;1215946.6937499999;997423857.4599999;1181122450.5974998;1448553024.6175
2798;1522.75;149.875;1672.625;1963;3635.625;5139.5;402.375;5541.875;830;1382.25;1.375;1;10007.5;8556;221.125;0.2552625;0.7570250000000001;0.021181512499999996;55838.365000000005;329612.115;155461.93;11.332362499999999;411.375;153.625;534.5;45.125;75.5;47.125;594;867.875;10.75;11.625;1.0986875;0.004456924999999999;568.47625;933.0362499999999;541.49125;1.8748749999999996;1537;340.25;119.125;0.048475000000000004;3420;9.875;1.125;7;5.125;915201.04125;849812.7475;387720.67375;2152734.4625000004;267350828.21000004;0.055366124999999995;23475001.99375;1057159.82375;5512612.7825;1106787.3;1220372.87375;997910090.3512499;1177456526.7037501;1444807354.9125001
2799;1523.25;149.125;1672.375;1962.25;3634.625;5139.625;402.25;5541.875;830.75;1382.125;1.5;1;10007.25;8556;221.125;0.255175;0.755125;0.015245187500000004;54561.5475;330619.6025;159357.92375;14.20575;404.125;152.125;524.25;37.875;75.25;43.375;589.875;871;9;11.25;1.0939875000000001;0.00202208875;568.3025;935.275;544.5912500000001;1.7720250000000002;1538.625;338.25;117.125;0.048425;3416.75;10;2.125;7.5;3.375;1267404.0375;967375.49875;246337.10875;2481116.6462500007;267541435.70875;0.053936875;23415261.13625;1060672.8524999998;4816709.51875;1099499.45375;1220708.9025;998087920.76875;1173789594.3225;1441331030.0324998
2800;1522.625;149.75;1672.375;1960.125;3632.5;5143.125;403.625;5546.75;829.75;1383.125;1.5;0.875;10009;8556;219.375;0.25473749999999995;0.7541625;0.01742825;54386.88374999999;329275.17999999993;158412.56249999997;13.057587499999999;403.125;151;521.125;41.5;73.5;43.125;593;871.75;8.25;10.125;1.0902125000000003;-0.0024624;569.14875;945.5549999999998;556.8525;2.067;1536.75;331.5;112.125;0.048287500000000004;3415.625;9;1.75;8.125;2.875;1012665.69125;1071599.7675;300331.96125;2384597.4225;267827358.76625;0.054373375;23463401.003749996;1055981.11625;5016699.8075;1053217.7975;1221592.78375;998216068.5024999;1170830957.9099998;1438658316.6775
2801;1521.625;149.125;1670.75;1960.875;3631.625;5143.125;403.5;5546.625;829.375;1382;1.625;1.25;10007.625;8556;219.125;0.2547875;0.7580250000000001;0.019488250000000002;56699.784999999996;329134.27625;161209.73249999998;15.679649999999999;402;151.75;515.5;38.375;72.25;43.25;593.875;874.375;10.125;11.75;1.1023124999999998;-0.0005507137499999998;568.31375;942.4187499999998;548.45375;1.4304750000000002;1532.375;330.875;111.75;0.048325;3415;10;2.125;6.625;4.875;979134.7637499999;956565.5924999999;449531.77374999993;2385232.13;267963149.65875;0.054244875;23462726.312500004;1056555.47625;4971185.865;1077804.1625;1222894.64625;998592861.92875;1173286334.6825;1441249484.3425002
2802;1520.875;148.625;1669.5;1959.5;3629;5143.625;403.5;5547.125;829.625;1381.75;1.75;1;10005.75;8556;219.75;0.25470000000000004;0.764625;0.024354125000000004;57304.535;329858.52999999997;161496.23374999996;12.0059625;401.5;150.25;512;40.75;71.5;43;596.625;874.375;8.5;10.5;1.0951374999999999;0.0007679;568.655;929.7562500000001;536.7049999999999;1.4027875;1539.875;336.875;117.125;0.0482625;3415.75;9.25;1.625;8.875;3.75;847475.55375;1306367.10625;335714.43875;2489557.095;268349302.25125003;0.054245625;23463972.055;1056437.1337499998;4906398.328749999;1076279.2662499999;1224094.7287500002;998912971.5224999;1180279948.7337499;1448629250.9850001
2803;1522.75;148.125;1670.875;1958.75;3629.625;5144;402.625;5546.625;831;1381.75;2.25;1.125;10007.25;8556;219.625;0.2546125;0.7598;0.026096499999999998;62015.1025;329201.75375;161475.97249999997;14.405987499999998;408.25;154.875;504.75;36.625;70.625;44.625;590;873.625;9.75;12.25;1.0925375;0.001427475;568.3625;933.69625;543.61125;1.26775;1535.125;334.75;115.125;0.0482625;3418.75;10.75;2.625;9.125;4.375;1182700.7225000001;1081416.83;305637.61375;2569755.1675;268606881.91;0.05438425;23447373.74375;1058020.0499999998;5020793.734999999;1065981.2774999999;1225818.8062500001;999251537.7762499;1179076401.2025;1447683283.1112502
2804;1522.125;148.625;1670.75;1960.125;3630.875;5144;401.625;5545.625;831.25;1381.5;2.125;1.25;10007.75;8556;219;0.2547;0.7597625;0.022789999999999998;60317.236249999994;331455.545;162887.26875;12.2726;400;149.75;494.75;35.625;69.875;36.75;589.875;871.25;8.5;8.5;1.0966;0.00042424574999999913;568.6;931.2512499999999;541.4575;1.4466999999999999;1536.375;333.875;114.875;0.048237499999999996;3419.75;7.125;1.25;6.625;4.625;749253.76;903756.38375;329362.08749999997;1982372.23125;268548686.40375;0.054490625;23450601.602500003;1055329.92875;4261898.60625;1159369.2025000001;1227142.10875;999615670.10125;1178711535.98875;1447260222.395
2805;1520.625;148;1668.625;1959.375;3628;5145;401.625;5546.625;831;1380.625;2.125;1;10005.625;8556;219;0.2545875;0.762875;0.0191560375;52208.130000000005;329805.2875;153540.69124999997;11.370500000000002;410.125;152;496.625;39.875;69.625;42;595.625;872;7.75;13;1.10375;0.0018974162499999997;569.13;930.1574999999998;547.05375;1.665975;1534.625;338.375;119.375;0.048249999999999994;3418.875;11.5;2.375;5.5;4.125;1188236.76375;622383.5525;325534.9375;2136155.25375;268601654.54375;0.05371012499999999;23438446.88375;1056406.6225;4461906.03875;1070610.325;1226879.58125;999711669.0037501;1180996179.6625;1449597834.2050002
2806;1521.25;148.375;1669.625;1956.5;3626.125;5145.5;402.25;5547.75;830.625;1381.25;2.125;1.125;10004.5;8556;221.125;0.25451250000000003;0.7725875;0.020860787500000002;59887.13750000001;332650.92374999996;158880.2025;16.485375;405.375;149;489.25;36.75;70.5;39.125;592.875;873.125;8.25;12.125;1.102375;0.0030739549999999997;568.3612499999999;929.75;536.2737500000001;1.5697875;1533.375;338.5;117.375;0.048225000000000004;3418.75;9.875;1.5;5.875;4.5;907510.365;680388.5725;404023.625;1991922.56375;268547667.8349999;0.053914625;23441004.4775;1055540.7974999999;4323424.49375;1112452.4325;1227409.9812500002;999793078.01375;1191601188.5400002;1460148856.37625
2807;1525.125;148.875;1674;1956.5;3630.5;5143.75;403;5546.75;829.875;1381.75;1.875;1;10007.125;8556;222.875;0.2547125;0.7712;0.01965045;55137.8575;334629.31625000003;157725.32875000002;13.5363375;410.875;151.75;483.875;34.875;67.625;37.875;597.875;870.5;8.5;10.375;1.0949250000000001;-0.0006085125;569.13875;931.95875;548.065;1.9479375;1534.5;341.75;118.875;0.048125;3420.625;9.125;1.625;6;3.75;885033.2424999999;725807.86875;335336.89874999993;1946178.01375;268524214.8275;0.05372275000000001;23424326.308750004;1056218.21;4271951.6775;1070060.55125;1226743.7374999998;999582169.0075;1195608480.67625;1464132695.5062501
2808;1523;148.625;1671.625;1960.5;3632.125;5140.875;403;5543.875;830.5;1382.125;1.875;1;10006.5;8556;221.125;0.2549875;0.771875;0.016088875;50479.762500000004;332508.78;159742.37249999997;11.101725;410.875;150.125;486.125;40.625;69.125;40.375;593.875;870.875;8.625;11.375;1.0941874999999999;-0.0022863946250000003;568.6962500000001;929.77125;544.32625;1.7432;1531.5;341;119.875;0.047962500000000005;3423.25;10.375;1.875;6.25;4.875;1043981.2400000001;891035.8525;323107.42624999996;2258124.5175;268639587.54125;0.053661875;23418821.20125;1056779.2874999999;4406592.065;1062800.9012499999;1226726.38375;999575417.04625;1198282611.72625;1466922199.2649999
